Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year
 南 ,清泰,,5,南班巷  ,103102690093, 2室1厅 ,242,上城, 简装,60.69,
 南 ,四季青, 有电梯,24,清泰南苑  ,103102709060, 1室2厅 ,280,上城, 精装 ,56.65,2009
 北 ,城站, 有电梯,12,万科金色城品  ,103102745844, 2室1厅 ,182,上城, 精装 ,41.6,2010
 南 ,雄镇楼,,6,永昌坝  ,103102754952, 2室1厅 ,250,上城, 其他,55.21,1995
 南 ,鼓楼, 无电梯,5,建国南苑  ,103102774811, 1室1厅 ,198,上城, 精装 ,44.47,1999
 南 ,近江, 无电梯,7,近江家园八园  ,103102795414, 2室1厅 ,295,上城, 精装 ,44.47,2001
 南 ,近江, 无电梯,7,恒丰坊  ,103102876528, 3室1厅 ,650,上城, 其他 ,123.13,1998
 南 ,近江, 无电梯,7,近江苑  ,103102888893, 2室1厅 ,345,上城, 其他 ,63.13,1996
 南 ,清泰, 无电梯,7,直大方伯  ,103102891075, 2室2厅 ,396,上城, 其他 ,82.7,2000
 南 ,复兴, 无电梯,5,十亩田家园  ,103102893659, 1室1厅 ,145,上城, 简装 ,30.4,2003
 南 ,鼓楼, 无电梯,6,茶啾弄  ,103102897851, 1室1厅 ,175,上城, 其他 ,31.72,2000
 南 北 ,彩虹城, 有电梯,16,银色港湾公寓  ,103102784998, 1室1厅 ,245,滨江, 精装 ,46.65,2006
 南 ,西兴, 有电梯,12,云厦连园  ,103102819313, 3室2厅 ,400,滨江, 其他 ,84.8,2010
 南 ,滨江区政府, 有电梯,24,金铂湾  ,103102890572, 1室1厅 ,275,滨江, 其他 ,84.8,2016
 南 北 ,彩虹城, 无电梯,6,临江花园  ,103102904272, 4室2厅 ,529,滨江, 简装 ,149.14,2005
 南 ,滨江区政府, 有电梯,27,风雅钱塘  ,103102904998, 2室2厅 ,550,滨江, 其他 ,119.37,2006
 南 北 ,白马湖, 有电梯,20,风景蝶院留园  ,103102911683, 3室1厅 ,360,滨江, 精装 ,90.54,2011
 南 北 ,彩虹城, 有电梯,11,中兴和园  ,103102913057, 2室2厅 ,300,滨江, 精装 ,82.06,2009
 北 ,滨江区政府, 有电梯,26,中奥江锦国际  ,103102918602, 1室1厅 ,155,滨江, 精装 ,55.52,2012
 南 北 ,长河, 有电梯,14,白金海岸  ,103102924549, 3室2厅 ,650,滨江, 其他 ,136.72,2006
 南 ,临平, 有电梯,23,理想康城国际  ,103102593994, 4室2厅 ,537,余杭, 精装 ,179,2011
 南 ,良渚, 有电梯,11,九衡公寓  ,103102595151, 3室2厅 ,330,余杭, 其他 ,116.07,2013
 南 ,未来科技城, 有电梯,10,小城之春花苑  ,103102595432, 2室2厅 ,238,余杭, 其他 ,116.07,2007
 南 ,临平, 有电梯,28,众安理想湾  ,103102595846, 3室2厅 ,240,余杭, 精装 ,89.89,2015
 南 ,乔司, 有电梯,9,东冠逸家  ,103102597793, 2室2厅 ,250,余杭, 精装 ,95.32,2008
 南 ,临平, 有电梯,6,文明小区  ,103102598057, 2室1厅 ,175,余杭, 精装 ,95.32,1998
 南 ,闲林, 无电梯,6,盛世嘉园  ,103102599340, 2室1厅 ,300,余杭, 其他 ,95.49,2006
 南 ,临平, 无电梯,6,超峰小区  ,103102599494, 3室2厅 ,187,余杭, 精装 ,91.22,1999
 南 北 ,万达广场, 有电梯,28,万科北宸之光  ,103102600162, 3室2厅 ,320,余杭, 其他 ,88.03,2016
 南 北 ,闲林, 有电梯,6,盛世嘉园  ,103102600254, 2室1厅 ,260,余杭, 其他 ,88.03,2006
 暂无数据 ,良渚,,4,良渚花苑新村  ,103102600286, 2室2厅 ,170,余杭, 简装,66.7,
 南 ,临平,,18,运河玲珑香榭  ,103102601673, 3室1厅 ,220,余杭, 其他,126,2015
 南 ,万达广场,,27,融创瑷颐湾  ,103102601746, 3室2厅 ,330,余杭, 简装,89.27,2016
 南 ,勾庄, 有电梯,32,赞成美树  ,103102602181, 4室2厅 ,400,余杭, 其他 ,128,2013
 南 ,乔司, 无电梯,6,东城丽景  ,103102602876, 3室2厅 ,275,余杭, 简装 ,109.44,2009
 南 北 ,良渚,,12,望城  ,103102603626, 3室1厅 ,260,余杭, 简装,90.99,
 南 ,万达广场, 有电梯,18,大华海派风景  ,103102603808, 3室2厅 ,410,余杭, 简装 ,108.57,2012
 南 ,闲林, 有电梯,18,青枫墅园  ,103102605234, 3室2厅 ,270,余杭, 简装 ,108.57,2014
 东 南 北 ,乔司, 有电梯,16,复地连城国际  ,103102605943, 3室2厅 ,245,余杭, 其他 ,89.45,2011
 南 ,瓶窑,,6,兴泰花苑  ,103102607305, 3室2厅 ,180,余杭, 其他,113.9,
 南 ,临平,,6,城佳公寓  ,103102608898, 3室2厅 ,260,余杭, 其他,140.27,
 南 ,良渚,,11,平瑞瑞和园  ,103102609048, 3室2厅 ,280,余杭, 其他,140.27,
 南 ,良渚,,31,奥克斯缔逸城  ,103102609130, 3室2厅 ,280,余杭, 毛坯,89.95,2017
 南 ,未来科技城,,18,锦绣时代中心  ,103102609371, 2室2厅 ,196,余杭, 其他,89.37,2012
 南 ,临平, 有电梯,27,理想康城一品  ,103102611013, 3室2厅 ,530,余杭, 毛坯 ,162.14,2014
 南 北 ,小和山, 无电梯,6,华盛星洲翠谷  ,103102614378, 2室2厅 ,230,余杭, 其他 ,96.75,2009
 南 ,良渚, 有电梯,9,良渚文化村七贤郡  ,103102616198, 3室2厅 ,251,余杭, 精装 ,86.99,2014
 暂无数据 ,良渚, 无电梯,5,天阳棕榈湾二期  ,103102616422, 3室2厅 ,299.6,余杭, 其他 ,107,2004
 南 北 ,未来科技城,,6,中园花苑  ,103102617953, 4室2厅 ,230,余杭, 简装,100.63,2003
 南 ,瓶窑,,11,良景学府  ,103102618433, 3室2厅 ,223,余杭, 其他,96.52,
,沿江南,,35,保利东湾  ,103102931189, 2室2厅 ,255,下沙,,,2010
 南 北 ,沿江南, 有电梯,32,保利东湾  ,103102932436, 2室2厅 ,205,下沙, 简装 ,60.52,2010
 南 北 ,沿江南, 有电梯,33,宋都晨光国际  ,103102932500, 3室1厅 ,310,下沙, 精装 ,89.29,2013
 南 北 ,金沙湖, 有电梯,22,龙湖滟澜山澜轩  ,103102932806, 1室1厅 ,240,下沙, 精装 ,89.29,2011
 南 北 ,金沙湖, 有电梯,24,绿城财通中心  ,103102933214, 1室1厅 ,110,下沙, 精装 ,89.29,2014
 西南 ,高教园区东, 无电梯,23,宝龙城市广场  ,103102933236, 2室2厅 ,135,下沙, 精装 ,65.82,2014
 南 ,沿江南, 有电梯,38,金隅观澜时代天筑  ,103102938201, 4室2厅 ,430,下沙, 其他 ,175,2013
 南 ,沿江南, 有电梯,33,世茂江滨花园峻景湾  ,103102956672, 5室2厅 ,600,下沙, 毛坯 ,259,2011
 南 ,沿江南, 有电梯,33,金隅观澜时代天筑  ,103102956985, 2室2厅 ,260,下沙, 毛坯 ,259,2013
 南 ,沿江北, 有电梯,32,朗诗国际街区  ,103102957987, 2室2厅 ,240,下沙, 简装 ,81.25,2009
 南 ,沿江北, 有电梯,33,伊萨卡国际城浩泽园  ,103102973949, 2室1厅 ,210,下沙, 精装 ,64.84,2008
 南 北 ,沿江南, 有电梯,33,世茂江滨花园碧景湾  ,103102723115, 4室2厅 ,460,下沙, 毛坯 ,171,2009
 南 北 ,沿江南, 有电梯,33,世茂江滨花园峻景湾  ,103102726376, 2室2厅 ,270,下沙, 毛坯 ,171,2011
 南 北 ,沿江南, 有电梯,21,金隅空港公馆  ,103102729759, 1室1厅 ,115,下沙, 毛坯 ,171,2017
 北 ,高教园区东,,22,宝龙城市广场  ,103102731003, 3室1厅 ,100,下沙, 精装,44.63,2014
 南 ,高教园区西, 有电梯,17,清雅苑  ,103102743088, 4室2厅 ,408,下沙, 简装 ,184.49,2006
 南 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102744460, 1室1厅 ,123,下沙, 简装 ,184.49,2011
 南 ,高教园区西, 有电梯,20,福雷德广场  ,103102745541, 1室1厅 ,207,下沙, 简装 ,73.94,2007
 南 北 ,沿江南, 有电梯,42,宋都晨光国际  ,103102747643, 4室1厅 ,365,下沙, 毛坯 ,137.15,2013
 南 北 ,沿江南, 有电梯,33,金隅观澜时代天筑  ,103102752514, 2室2厅 ,260,下沙, 其他 ,84.85,2013
 南 ,高教园区西, 有电梯,18,东海未名园  ,103102753289, 1室1厅 ,163,下沙, 简装 ,51.67,2005
 南 ,金沙湖, 有电梯,22,龙湖滟澜山澜轩  ,103102758252, 1室1厅 ,258,下沙, 简装 ,51.67,2011
 西南 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102829460, 1室1厅 ,120,下沙, 其他 ,67.5,2011
 南 ,金沙湖, 有电梯,15,高沙百盛苑  ,103102831922, 2室1厅 ,207,下沙, 简装 ,57.04,2009
 东 南 ,沿江南, 有电梯,33,世茂江滨花园峻景湾  ,103102836802, 4室2厅 ,400,下沙, 精装 ,135,2011
 东南 ,沿江南, 有电梯,34,保利东湾  ,103102843508, 3室1厅 ,290,下沙, 简装 ,94.23,2010
 北 ,高教园区西, 有电梯,28,盛泰名都中心  ,103102847501, 1室1厅 ,80,下沙, 精装 ,52.48,2012
 南 ,沿江南, 有电梯,33,世茂江滨花园峻景湾  ,103102885639, 2室2厅 ,275,下沙, 精装 ,88.08,2011
 南 ,金沙湖, 有电梯,19,金沙湖1号  ,103102886924, 3室2厅 ,190,下沙, 精装 ,88.08,2011
 南 ,沿江南,,21,金隅空港公馆  ,103102887051, 1室1厅 ,102,下沙, 精装,52.6,2017
 南 ,工业园南,,23,中豪七格  ,103102888894, 2室1厅 ,120,下沙, 精装,43.9,2016
 南 ,沿江北, 有电梯,39,梦琴湾  ,103102890222, 6室3厅 ,800,下沙, 其他 ,320,2007
 南 ,高教园区东, 有电梯,18,宝龙云滨湾  ,103102907459, 2室2厅 ,290,下沙, 其他 ,320,2012
 南 ,沿江南, 有电梯,33,保利湾天地  ,103102907740, 2室2厅 ,165,下沙, 精装 ,71.16,2010
 南 ,高教园区东, 有电梯,32,保利江语海  ,103102910838, 2室1厅 ,280,下沙, 精装 ,71.16,2010
 南 ,金沙湖, 有电梯,14,铭和苑柳翠坊  ,103102911619, 2室1厅 ,270,下沙, 精装 ,90.4,2008
 南 ,大学城北, 有电梯,31,杭州碧桂园  ,103102912025, 4室2厅 ,430,下沙, 精装 ,170.99,2014
 南 ,高教园区东,,15,宝龙城市广场  ,103102917508, 2室1厅 ,100,下沙, 简装,47.6,2014
 南 北 ,沿江北, 有电梯,24,梦琴湾  ,103102920104, 2室1厅 ,280,下沙, 精装 ,96.29,2007
 南 北 ,高教园区西, 有电梯,24,盛泰时代山  ,103102921890, 2室1厅 ,120,下沙, 精装 ,96.29,2013
,金沙湖,,33,德信早城  ,103102585756, 3室2厅 ,425,下沙,,,2012
 南 ,沿江南, 有电梯,33,世茂江滨花园瑞景湾  ,103102594992, 4室2厅 ,410,下沙, 其他 ,164.73,2010
 南 ,沿江北, 有电梯,34,伊萨卡国际城浩泽园  ,103102597533, 3室2厅 ,349,下沙, 毛坯 ,119.82,2008
 南 ,沿江南, 有电梯,33,世茂江滨花园瑞景湾  ,103102609156, 2室1厅 ,255,下沙, 毛坯 ,87.39,2010
 南 ,沿江南, 有电梯,35,保利东湾  ,103102614519, 4室2厅 ,400,下沙, 简装 ,191.93,2010
 南 北 ,沿江南, 有电梯,43,金隅观澜时代天筑  ,103102615127, 5室2厅 ,730,下沙, 简装 ,291,2013
 南 ,沿江南, 有电梯,47,宋都晨光国际  ,103102619328, 4室2厅 ,435,下沙, 其他 ,168,2013
 南 北 ,金沙湖, 有电梯,33,和达御观邸  ,103102626630, 4室2厅 ,635,下沙, 毛坯 ,131.36,2011
 南 ,沿江南, 有电梯,33,世茂江滨花园瑞景湾  ,103102630212, 5室2厅 ,650,下沙, 毛坯 ,259.29,2010
 南 ,金沙湖, 有电梯,26,龙湖滟澜山茗轩南区三期  ,103102630621, 3室2厅 ,400,下沙, 简装 ,86.7,2011
 南 ,沿江南, 有电梯,29,世茂江滨花园碧景湾  ,103102639766, 3室2厅 ,268,下沙, 简装 ,86.7,2009
 东 南 北 ,沿江南, 有电梯,42,宋都晨光国际  ,103102642524, 4室1厅 ,520,下沙, 简装 ,186,2013
 东 南 北 ,金沙湖, 有电梯,23,龙湖滟澜山茗轩南区三期  ,103102648772, 3室2厅 ,385,下沙, 简装 ,186,2011
 南 北 ,金沙湖, 有电梯,26,龙湖滟澜山茗轩南区三期  ,103102653938, 3室2厅 ,550,下沙, 简装 ,133.68,2011
 东南 南 ,沿江南, 有电梯,33,世茂江滨花园峻景湾  ,103102662548, 4室2厅 ,430,下沙, 简装 ,187,2011
 东南 南 ,大学城北, 有电梯,18,宋都东郡国际  ,103102662731, 3室2厅 ,245,下沙, 简装 ,187,2016
 南 北 ,大学城北, 有电梯,33,宋都东郡国际  ,103102676486, 3室2厅 ,280,下沙, 简装 ,89.65,2016
 南 北 ,大学城北, 有电梯,18,宋都东郡国际  ,103102676610, 3室2厅 ,260,下沙, 简装 ,89.65,2016
 南 北 ,沿江南, 有电梯,34,保利东湾  ,103102682536, 4室2厅 ,395,下沙, 其他 ,117,2010
 南 北 ,沿江南, 有电梯,32,保利东湾  ,103102682567, 4室2厅 ,620,下沙, 其他 ,189.92,2010
 南 ,沿江北, 有电梯,34,伊萨卡国际城浩泽园  ,103102686485, 2室2厅 ,280,下沙, 其他 ,89.14,2008
 南 北 ,大学城北, 有电梯,33,杭州碧桂园  ,103102686860, 2室2厅 ,220,下沙, 简装 ,82.01,2014
 南 ,沿江南, 有电梯,42,宋都晨光国际  ,103102688546, 4室2厅 ,485,下沙, 简装 ,186.49,2013
 南 ,金沙湖, 有电梯,18,德嘉金沙阳光  ,103102701062, 3室2厅 ,260,下沙, 其他 ,87.61,2011
 南 北 ,沿江南, 有电梯,38,金隅观澜时代天筑  ,103102702381, 5室2厅 ,600,下沙, 简装 ,234,2013
 南 ,大学城北,,31,丰隆百翘香江  ,103102708441, 3室2厅 ,267,下沙, 简装,89.25,2016
 南 ,工业园北,,22,元成时代中心  ,103102708824, 2室1厅 ,110,下沙, 精装,49.75,2016
 南 ,高教园区西, 有电梯,12,下沙文汇苑  ,103102709180, 4室2厅 ,680,下沙, 精装 ,272.39,2005
 南 ,沿江南, 有电梯,31,保利东湾  ,103102709786, 3室2厅 ,398,下沙, 其他 ,135.46,2010
 南 北 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102714076, 1室1厅 ,102,下沙, 其他 ,52.48,2011
 东南 ,沿江南, 有电梯,32,世茂江滨花园瑞景湾  ,103102401433, 6室3厅 ,535,下沙, 其他 ,255.62,2010
 东南 ,沿江南, 有电梯,34,保利东湾  ,103102404528, 3室2厅 ,320,下沙, 毛坯 ,131,2010
 东南 ,沿江南, 有电梯,33,保利湾天地  ,103102437679, 2室1厅 ,120,下沙, 毛坯 ,131,2010
 东 ,工业园南, 有电梯,15,天元公寓  ,103102612701, 2室1厅 ,108,下沙, 精装 ,55.03,2005
 西 ,高教园区西, 有电梯,28,盛泰名都中心  ,103102614684, 1室1厅 ,70,下沙, 精装 ,36.71,2012
 南 ,沿江南, 有电梯,32,保利东湾  ,103102638850, 4室2厅 ,480,下沙, 简装 ,215,2010
 东南 ,沿江南, 有电梯,47,宋都晨光国际  ,103102581449, 4室2厅 ,465,下沙, 简装 ,168.99,2013
 南 ,工业园南, 有电梯,16,和达自由港  ,103102561649, 2室2厅 ,98,下沙, 毛坯 ,46.59,2000
 南 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102710830, 1室1厅 ,92,下沙, 精装 ,52.83,2011
 南 ,金沙湖, 有电梯,19,金沙湖1号  ,103101962150, 2室2厅 ,180,下沙, 简装 ,67.32,2011
 东 ,高教园区西, 有电梯,28,和达城  ,103102259979, 1室0厅 ,80,下沙, 简装 ,40.99,2013
 北 ,工业园北,,22,元成时代中心  ,103102471957, 2室1厅 ,80,下沙, 简装,38.69,2016
 南 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102487367, 1室1厅 ,90,下沙, 精装 ,46.37,2011
 东 南 北 ,高教园区西, 无电梯,6,文苑风情  ,103102860172, 4室3厅 ,380,下沙, 简装 ,110.44,2006
 南 ,大学城北, 有电梯,27,保利城市果岭  ,103102881093, 3室2厅 ,270,下沙, 精装 ,88.74,2015
 南 ,大学城北, 有电梯,33,杭州碧桂园  ,103102884358, 2室2厅 ,220,下沙, 简装 ,82.42,2014
 南 ,金沙湖, 有电梯,23,龙湖滟澜山丽轩一期  ,103102885102, 2室1厅 ,298,下沙, 简装 ,79.14,2010
 南 ,沿江南, 有电梯,33,世茂江滨花园瑞景湾  ,103102892065, 3室1厅 ,250,下沙, 简装 ,79.14,2010
 东南 ,高教园区西, 有电梯,5,四季风景苑  ,103102902255, 1室1厅 ,165,下沙, 其他 ,56.75,2005
 南 ,高教园区西, 有电梯,5,四季风景苑  ,103102903114, 1室1厅 ,150,下沙, 精装 ,58.98,2005
 北 ,工业园南,,23,中豪七格  ,103102677994, 1室0厅 ,287,下沙, 毛坯,143.4,
 东 南 ,工业园南,,23,中豪七格  ,103102678032, 1室0厅 ,405,下沙, 毛坯,213.1,
 南 ,工业园南,,23,中豪七格  ,103102678053, 1室0厅 ,340,下沙, 毛坯,169.89,
 南 ,高教园区西,,12,福雷德广场  ,103102786783, 1室1厅 ,196,下沙, 毛坯,169.89,2007
 南 北 ,沿江北, 有电梯,31,梦琴湾  ,103102809138, 4室2厅 ,360,下沙, 简装 ,154.27,2007
 南 ,金沙湖, 有电梯,17,中沙东岸嘉园二区  ,103102754003, 2室1厅 ,230,下沙, 精装 ,57.33,2015
 南 ,沿江北, 有电梯,34,伊萨卡国际城浩泽园  ,103102772963, 4室2厅 ,335,下沙, 其他 ,135,2008
 西 ,金沙湖, 有电梯,23,龙湖滟澜山澜轩  ,103102775319, 2室1厅 ,330,下沙, 精装 ,81.66,2011
 南 ,金沙湖, 有电梯,11,铭和苑柳翠坊  ,103102775708, 2室2厅 ,210,下沙, 简装 ,86.71,2008
 南 ,沿江南, 有电梯,35,保利东湾  ,103102776192, 2室2厅 ,255,下沙, 精装 ,88.32,2010
 北 ,沿江南, 有电梯,17,保利湾天地  ,103102776702, 2室2厅 ,129,下沙, 其他 ,46.24,2010
 南 北 ,沿江南, 有电梯,37,金隅观澜时代天筑  ,103102781839, 2室2厅 ,335,下沙, 其他 ,130.14,2013
 南 ,工业园南, 有电梯,31,天元公寓  ,103102783028, 3室2厅 ,280,下沙, 精装 ,126.91,2005
 南 ,金沙湖, 有电梯,33,龙湖滟澜山茗轩南区三期  ,103102793217, 3室1厅 ,380,下沙, 简装 ,85.86,2011
 南 ,沿江南, 有电梯,17,保利湾天地  ,103102794655, 2室2厅 ,105,下沙, 简装 ,85.86,2010
 南 ,沿江南, 有电梯,33,宋都晨光国际  ,103102796728, 3室2厅 ,280,下沙, 简装 ,89.29,2013
 南 北 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102799328, 1室1厅 ,100,下沙, 其他 ,53.76,2011
 东南 ,沿江南, 有电梯,28,保利湾天地二期  ,103102816355, 4室1厅 ,235,下沙, 其他 ,140.06,2010
 东南 ,沿江南, 有电梯,33,保利湾天地  ,103102821140, 3室2厅 ,200,下沙, 其他 ,127,2010
 南 ,沿江南, 有电梯,12,金隅观澜时代瀚庭  ,103102827410, 4室1厅 ,390,下沙, 其他 ,138,2013
 南 ,沿江南, 有电梯,33,保利湾天地二期  ,103102838251, 2室1厅 ,132,下沙, 其他 ,71.14,2010
 南 ,高教园区西, 有电梯,28,盛泰名都中心  ,103102053041, 1室1厅 ,88,下沙, 其他 ,71.14,2012
 东 北 东北 ,工业园南,,23,中豪七格  ,103102678015, 1室0厅 ,469,下沙, 毛坯,246.65,
 南 ,沿江南, 有电梯,34,保利东湾  ,103102595613, 3室2厅 ,300,下沙, 其他 ,90.81,2010
 南 ,沿江南, 有电梯,30,世茂江滨花园碧景湾  ,103102596464, 3室2厅 ,415,下沙, 简装 ,134.8,2009
 南 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102596548, 3室1厅 ,160,下沙, 其他 ,101,2011
 南 ,沿江南, 有电梯,36,观澜时代云邸苑  ,103102606447, 5室1厅 ,570,下沙, 毛坯 ,264.36,2010
 南 ,工业园南, 有电梯,32,东海柠檬郡  ,103102614779, 3室2厅 ,280,下沙, 简装 ,89.26,2012
 南 ,大学城北, 有电梯,33,杭州碧桂园  ,103102617940, 2室2厅 ,237,下沙, 简装 ,89.26,2014
 南 北 ,沿江北, 有电梯,22,野风海天城  ,103102628859, 3室1厅 ,365,下沙, 精装 ,113.37,2008
 南 ,沿江北, 有电梯,27,野风海天城  ,103102632353, 3室2厅 ,372,下沙, 简装 ,138,2008
 南 ,沿江南, 有电梯,28,世茂江滨商业中心  ,103102639642, 1室1厅 ,80,下沙, 其他 ,46.2,2011
 南 ,沿江南, 有电梯,29,宋都晨光国际  ,103102644747, 3室1厅 ,298,下沙, 其他 ,46.2,2013
 南 ,沿江南, 有电梯,33,世茂江滨花园峻景湾  ,103102659462, 5室2厅 ,660,下沙, 精装 ,259.43,2011
 南 ,金沙湖, 有电梯,18,德信早城  ,103102671397, 1室1厅 ,239,下沙, 精装 ,259.43,2012
 南 ,沿江南, 有电梯,31,金隅观澜时代瀚庭  ,103102680179, 3室1厅 ,255,下沙, 精装 ,259.43,2013
 南 ,沿江南, 有电梯,34,保利东湾  ,103102688329, 2室2厅 ,260,下沙, 简装 ,89.48,2010
 南 北 ,沿江南, 有电梯,38,金隅观澜时代天筑  ,103102694277, 4室2厅 ,570,下沙, 毛坯 ,218,2013
 南 北 ,高教园区西, 有电梯,18,香榭里花园  ,103102695246, 4室3厅 ,450,下沙, 简装 ,170.82,2003
 南 北 ,金沙湖, 有电梯,33,龙湖滟澜山茗轩南区三期  ,103102705716, 3室1厅 ,400,下沙, 简装 ,170.82,2011
 南 ,金沙湖, 有电梯,18,下沙铭都雅苑  ,103102709152, 2室1厅 ,260,下沙, 简装 ,86.69,2011
 南 ,工业园南, 有电梯,29,东海柠檬郡  ,103102718548, 3室1厅 ,430,下沙, 毛坯 ,135.28,2014
 南 ,沿江北, 有电梯,9,伊萨卡国际城鹭江园  ,103102724459, 3室2厅 ,298,下沙, 毛坯 ,123.03,2008
 南 ,沿江南, 有电梯,33,保利东湾  ,103102736805, 3室2厅 ,298,下沙, 简装 ,93.52,2010
 南 ,沿江南, 有电梯,33,宋都晨光国际  ,103102738897, 3室2厅 ,300,下沙, 简装 ,93.52,2013
 南 ,沿江南, 有电梯,37,金隅观澜时代天筑  ,103102740177, 4室2厅 ,500,下沙, 毛坯 ,181.88,2013
 南 ,沿江南, 有电梯,42,宋都晨光国际  ,103102744060, 3室1厅 ,420,下沙, 简装 ,136,2013
 南 ,大学城北, 有电梯,33,宋都东郡国际  ,103102746265, 3室2厅 ,220,下沙, 简装 ,136,
 南 ,沿江南, 有电梯,33,保利东湾  ,103102754171, 4室2厅 ,350,下沙, 简装 ,115.28,2010
 南 ,沿江南, 有电梯,34,保利玫瑰湾  ,103102754362, 3室2厅 ,310,下沙, 精装 ,87.6,2013
 南 北 ,金沙湖, 有电梯,33,和达御观邸  ,103102832921, 4室2厅 ,540,下沙, 简装 ,131.36,2011
 南 ,沿江南, 有电梯,31,保利东湾  ,103102848151, 4室2厅 ,425,下沙, 毛坯 ,191.3,2010
 南 ,高教园区西, 有电梯,18,东海未名园  ,103102855213, 1室1厅 ,165,下沙, 简装 ,51.74,2005
 南 北 ,沿江南, 有电梯,36,观澜时代云邸苑  ,103102641149, 5室2厅 ,550,下沙, 毛坯 ,262.21,2010
 南 ,沿江北, 有电梯,34,伊萨卡国际城浩泽园  ,103102684838, 3室2厅 ,330,下沙, 简装 ,118.34,2008
 南 ,沿江南, 有电梯,27,保利湾天地  ,103102214187, 3室2厅 ,198,下沙, 精装 ,127.1,2010
 北 ,金沙湖, 有电梯,25,杭州东部国际商务中心  ,103102319786, 1室1厅 ,135,下沙, 精装 ,60.47,2010
